"
in England -         5 Ing-   347 R -120 HS-  Av 69.40
in West Indies  - 18 Ing- 571 R- 174*HS -  Av 33.58	
in South Africa -  5 Ing-  176 R-  66 HS  -  Av 35.20	
in Australia	-  15 Ing- 329 R-  86*HS  -Av 23.50
In New Zealand -  8 Ing- 264 R- 103 HS -  Av 33.00  
I can't believe how SLC, & SL Media can overlook, such a valuable young player (a humble guy)? No one can deny FACTS & STATS, HE IS THE BEST..!!!
",Positive
"
Hey take it easy. Just a bad day for everybody except sachithra. I think it is a blessing. You need some thing like this time to time in order to remember how ugly it is when you loose a game and then you can see through your downfall to strength your the talents .  Congrats  England. You guys played really well and you deserve this win. 
",Positive
"
 
The SL selectors usually get it pretty right, but this time the decision to leave out both explosive openers Kithuruwan and Kusal backfired badly. Especially as Vithanage had been so impressive in the T20 vs Sussex and Perera, with his licence to attack, so dynamic on his day. Yes, the SL bowlers were below their best, however with a quickfire start, this D/L chase was well within SLs range.
 
",Negative
"
 
agree with Badhreen Sharker , maybe andrew will say end of this series ""i told you so "" , maybe his criticism will become true.. but the bottom line is that you can't judge any team after one failure .
 
",Positive
"
 
Dilshan has no doubt slowed down in his reaction time. He would have pulled many of the short stuff with ease a couple of years ago. Age is catching up - nobody can stop that. But on the positive side, Dilshan has done his service to SL and there are solid youngsters as back ups.
 
",Positive
"
 
batsmen(kusal or priyanjan) needs to replace lakmal and mathews,thisara and dilshan can bowl 20 overs....
 
",Neutral
"
 
You Can't judge a teams performance by a game that not once but twice was effected by D/L. True ENG played much better cricket but. If any one is going to compare teams let both teams play the 50 overs first to get a better picture of the teams future.
 
",Positive
"
 
Three seniors are slow to react these days. When Sri Lanka won 9 games in-a-row luckily Mahela and Dilshan were out injured at one time or another, so youngsters got the chance to play. Dilshan's inability to rotate strike put pressure on Sanga today. It's about time we do away with Dilshan, and play Kithruwan and Kusal as openers and Thirimanne at three.
 
",Negative
"
 
@Dhoni48: There are some other interesting statistics as well. See the win/loss ratio of SL,IND,PAK and BAN against SA,AUS and ENG in away/neutral last 5 years.
 
 
Overall (Test,ODI,T20):  SL-1.04, PAK-0.53,IND-0.46, Ban-0.20
Test: PAK-0.54,SL-0.16, IND-0.10, Ban-0.00
ODI: SL-1.14, Ban-0.50,IND-0.45, PAK-0.40 
T20:SL-2.33, IND-1.00, PAK-0.75, Ban-0.00
 
 
http://stats.espncricinfo.com/ci/engine/stats/index.html?class=11;home_or_away=2;home_or_away=3;opposition=1;opposition=2;opposition=3;spanmax1=27+May+2014;spanmin1=27+May+2009;spanval1=span;team=25;team=6;team=7;team=8;template=results;type=team
 
",Neutral
"
Overall (Test,ODI,T20):  SL-1.04, PAK-0.53,IND-0.46, Ban-0.20
Test: PAK-0.54,SL-0.16, IND-0.10, Ban-0.00
ODI: SL-1.14, Ban-0.50,IND-0.45, PAK-0.40 
T20:SL-2.33, IND-1.00, PAK-0.75, Ban-0.00
",Neutral
"
 
@Dhoni48, yes I agree Sri Lanka has not won a test match in India and not won a bilateral ODI series against India since 1997.
 
 
Ok but see how long India took to create history in Pakistan. Took 72 years since getting test status to register the first ever test win against Pakistan in Pakistan which only happened in 2004. Sri Lanka already has 6 test wins against Pakistan in Pakistan.
 
",Positive
"
Ok but see how long India took to create history in Pakistan. Took 72 years since getting test status to register the first ever test win against Pakistan in Pakistan which only happened in 2004. Sri Lanka already has 6 test wins against Pakistan in Pakistan.
",Positive
"
@Worldcricketlover on (May 23, 2014, 19:39 GMT), completely wrong! Yes Sri Lanka is poor in ODI cricket outside sub continent and that is why they won against England 5-0 in 2006 right? Because Sri Lanka are poor in ODI cricket which was why they won 2-1 in Australia in late 2010? Because they are poor in ODI cricket was why they won the Morocco Cup tri series in 2002 ah? Then what about the ample tournament victories for Sri Lanka in Sharjah??
",Negative
"
Ok so world T20 win this year was a fluke? I see your mentality and no surprise.
",Negative
"
When you think about the upcoming Test series in Eng, the obvious question is, do we have any opener with experience to partner Dilshan in those conditions? We have Kaushal Silva, who is new. Although, Tharanga had been given just 15 Tests, he had accumulated 713 Test Runs, Averaging 28.52 , 165 HS + 3 x 50+ scores during that short period in Test format.   
",Neutral
"
His unique record of long partnerships in ODIs, is a Golden Testimony for his ability to stay at the wicket to play a long inning. Which is the prime factor required from a Test batsmen.
",Positive
"
 
@harmony111.Ok i got those stats wrong but now these wont be wrong.Srilanka hasnt won a bilateral odi series against ind since 1997.sl hasnt won a test in india till now
 
",Negative
"
 
@Nutcutlet re Carberry's elevation I think it happened by accident. I think he was picked ahead of Compton as a better 12th man. England were to open with Root. Cook got injured for the first warm-up so Carberry played and scored a fifty. He earnt the right to play the next match where he scored that hundred. Then England had to give him the test place.
 
",Positive
"
 
@Nutcutlet @JG2704 Carberry's time must surely be up. He has just looked uncomfortable throughout his brief England career. I'm pretty certain in tests that England will go with Robson and have Ballance in the top 5. Add in Root, Cook and Bell, and there's no room for Carberry unless they only pick 4 bowlers.
 
",Negative
